campaign,year,date,title,url,media_name,media_url,title_clean,lang,lang_score,short_title,fr_hints,en_hints,lang_class
Dry January,2016,04-01-16,"Le ""Dry january "", vous connaissez ? – metronews",http://www.metronews.fr/info/le-dry-january-vous-connaissez/mpad!nHs3icwxqKH6Q/,metronews.fr,metronews.fr,"Le ""Dry january "", vous connaissez ? - metronews",fr,-80.38201713562012,False,1,0,fr
Dry January,2016,04-01-16,L'édition du soir. Au sommaire de ce lundi 4 janvier,http://www.ouest-france.fr/teasereds/ledition-du-soir-au-sommaire-de-ce-lundi-4-janvier-3953543,ouest-france.fr,ouest-france.fr,L'édition du soir. Au sommaire de ce lundi 4 janvier,fr,-159.620463848114,False,3,0,fr
Dry January,2016,06-04-16,"Débarrassé du Renard, Renaud n'a plus peur: ""J’ai évolué, les flics aussi""",http://www.lalibre.be/culture/musique/debarrasse-du-renard-renaud-n-a-plus-peur-j-ai-evolue-les-flics-aussi-5704114635702a22d617a5f0,lalibre.be,lalibre.be,"Débarrassé du Renard, Renaud n'a plus peur: ""J'ai évolué, les flics aussi""",fr,-248.57218027114868,False,3,0,fr
Dry January,2016,18-05-16,"La France prête à lancer l'opération ""un mois sans tabac""",http://www.europe1.fr/societe/la-france-prete-a-lancer-loperation-un-mois-sans-tabac-2748080,europe1.fr,europe1.fr,"La France prête à lancer l'opération ""un mois sans tabac""",fr,-207.49224853515625,False,3,0,fr
Dry January,2016,15-06-16,Un mois sans une goutte d’alcool,http://www.lavenir.net/cnt/dmf20160615_00841355,lavenir.net,lavenir.net,Un mois sans une goutte d'alcool,fr,-109.81626605987549,False,3,0,fr
Dry January,2016,15-06-16,Le débrief du jour: Un bébé happé par un alligator,http://www.lavenir.net/cnt/dmf20160615_00841456,lavenir.net,lavenir.net,Le débrief du jour: Un bébé happé par un alligator,fr,-248.29837846755981,False,5,0,fr
Dry January,2016,30-11-16,La Fondation contre le Cancer veut faire de février un mois sans alcool,http://feedproxy.google.com/~r/Rtlinfos-ALaUne/~3/ptrADWd8bE8/la-fondation-contre-le-cancer-veut-faire-de-fevrier-un-mois-sans-alcool-871259.aspx,google.com,google.com,La Fondation contre le Cancer veut faire de février un mois sans alcool,fr,-240.53381156921387,False,6,0,fr
Dry January,2016,30-11-16,La Fondation contre le Cancer veut faire de février un mois sans alcool,http://www.7sur7.be/7s7/fr/1502/Belgique/article/detail/3014974/2016/11/30/La-Fondation-contre-le-Cancer-veut-faire-de-fevrier-un-mois-sans-alcool.dhtml?utm_medium=rss&utm_content=7sur7beinfosportetshowbiz24/247/7plusde350misesàjourquotidiennes,7sur7.be,7sur7.be,La Fondation contre le Cancer veut faire de février un mois sans alcool,fr,-240.53381156921387,False,6,0,fr
Dry January,2017,24-01-17,"""Tournée minérale"": 50 000 Belges s'engagent à ne pas boire d'alcool en février",http://www.rtbf.be/info/societe/detail_tournee-minerale-50-000-belges-s-engagent-a-ne-pas-boire-d-alcool-en-fevrier?id=9511488,rtbf.be,rtbf.be,"""Tournée minérale"": 50 000 Belges s'engagent à ne pas boire d'alcool en février",fr,-266.4280924797058,False,1,0,fr
Dry January,2017,31-01-17,"""Tournée minérale"": l’UCL invite ses étudiants à ne pas boire d’alcool pendant 1 mois",http://feedproxy.google.com/~r/Rtlinfos-ALaUne/~3/gmABlu5yfRw/-tournee-minerale-l-ucl-invite-ses-etudiants-a-ne-pas-boire-d-alcool-pendant-1-mois-887510.aspx,google.com,google.com,"""Tournée minérale"": l'UCL invite ses étudiants à ne pas boire d'alcool pendant 1 mois",fr,-270.93907594680786,False,1,0,fr
Dry January,2017,02-02-17,"Mois sans alcool, recettes sans alcool",http://www.lapresse.ca/vins/actualites/201702/02/01-5065577-mois-sans-alcool-recettes-sans-alcool.php,lapresse.ca,lapresse.ca,"Mois sans alcool, recettes sans alcool",fr,-74.68091821670532,False,1,0,fr
Dry January,2017,05-02-17,"Belgique. “Tournée minérale”, un mois sans alcool au pays de la bière",http://www.courrierinternational.com/article/belgique-tournee-minerale-un-mois-sans-alcool-au-pays-de-la-biere,courrierinternational.com,courrierinternational.com,"Belgique. ""Tournée minérale"", un mois sans alcool au pays de la bière",fr,-285.5394730567932,False,5,0,fr
Dry January,2017,08-02-17,Quand Bambi s'introduit dans un supermarché,http://www.lci.fr/insolite/video-quand-bambi-s-introduit-dans-un-supermarche-2025248.html,lci.fr,lci.fr,Quand Bambi s'introduit dans un supermarché,fr,-108.95527362823486,False,2,0,fr
Dry January,2017,08-02-17,"Avec Maskey, PNL devient la bande-son du clip de campagne de Marine Le Pen",http://www.lci.fr/insolite/vid-eo-avec-maskey-pnl-devient-la-bande-son-du-clip-de-campagne-de-marine-le-pen-2025146.html,lci.fr,lci.fr,"Avec Maskey, PNL devient la bande-son du clip de campagne de Marine Le Pen",fr,-176.98199319839478,False,6,0,fr
Dry January,2017,28-02-17,"Tournée minérale: mission accomplie pour Katia, Eric et Frédéric",http://www.sudinfo.be/1798152/article/2017-02-28/tournee-minerale-mission-accomplie-pour-katia-eric-et-frederic,sudinfo.be,sudinfo.be,"Tournée minérale: mission accomplie pour Katia, Eric et Frédéric",fr,-212.716206073761,False,2,0,fr
Dry January,2017,03-03-17,"Un mois sans haine, un mois sans grève",http://www.lalibre.be/debats/edito/edito-un-mois-sans-haine-un-mois-sans-greve-58b8690ccd708ea6c0f04604,lalibre.be,lalibre.be,"Un mois sans haine, un mois sans grève",fr,-128.41822957992554,False,4,0,fr
Dry January,2017,01-05-17,Maipoils: redonner au poil la place qui lui revient,http://www.fm1077.ca/actualites/nouvelles/maipoils-redonner-au-poil-la-place-qui-lui-revient-834371.html,fm1077.ca,fm1077.ca,Maipoils: redonner au poil la place qui lui revient,fr,-117.69259119033813,False,3,0,fr
Dry January,2017,01-05-17,Maipoils: redonner au poil la place qui lui revient,http://www.fm1047.ca/actualites/nouvelles/maipoils-redonner-au-poil-la-place-qui-lui-revient-834371.html,fm1047.ca,fm1047.ca,Maipoils: redonner au poil la place qui lui revient,fr,-117.69259119033813,False,3,0,fr
Dry January,2018,02-01-18,Mois sans alcool: 9 réponses à ceux qui vous achalent,http://quebec.huffingtonpost.ca/2018/01/02/mois-sans-alcool-9-reponses-a-ceux-qui-vous-achalent_a_23321724/,huffingtonpost.ca,huffingtonpost.ca,Mois sans alcool: 9 réponses à ceux qui vous achalent,fr,-201.37964057922363,False,2,0,fr
Dry January,2018,15-01-18,Journée sans alcool: Comment une ancienne alcoolique se bat pour une meilleure prévention,http://www.20minutes.fr/sante/2200455-20180115-journee-alcool-comment-ancienne-alcoolique-bat-meilleure-prevention#xtor=RSS-149,20minutes.fr,20minutes.fr,Journée sans alcool: Comment une ancienne alcoolique se bat pour une meilleure prévention,fr,-295.01044368743896,False,3,0,fr
Dry January,2018,16-01-18,Un mois sans alcool: pas que des effets positifs...,http://www.levif.be/actualite/sante/un-mois-sans-alcool-pas-que-des-effets-positifs/article-normal-784443.html,levif.be,levif.be,Un mois sans alcool: pas que des effets positifs...,fr,-156.68094158172607,False,4,0,fr
Dry January,2018,25-01-18,Plus de 62.000 personnes inscrites à la 2è édition de Tournée Minérale,http://www.lacapitale.be/182232/article/2018-01-25/plus-de-62000-personnes-inscrites-la-2e-edition-de-tournee-minerale,lacapitale.be,lacapitale.be,Plus de 62.000 personnes inscrites à la 2è édition de Tournée Minérale,fr,-265.6885919570923,False,4,0,fr
Dry January,2018,18-12-18,Un adulte sur cinq a participé à Tournée Minérale,http://www.dhnet.be/actu/societe/un-adulte-sur-cinq-a-participe-a-tournee-minerale-5c18c347cd70e3d2f7508325,dhnet.be,dhnet.be,Un adulte sur cinq a participé à Tournée Minérale,fr,-196.32004594802856,False,2,0,fr
Dry January,2018,29-12-18,Les effets positifs d'un mois sans alcool révélés par une nouvelle étude,https://fr.sputniknews.com/societe/201812291039481588-royaume-uni-mois-sans-alcool/,sputniknews.com,sputniknews.com,Les effets positifs d'un mois sans alcool révélés par une nouvelle étude,fr,-337.1800742149353,False,4,0,fr
Dry January,2018,30-12-18,"Ne pas boire d'alcool en janvier, des effets à long terme",http://www.slate.fr/story/171702/alcool-janvier-dry-january-effets-prolonges-aout,slate.fr,slate.fr,"Ne pas boire d'alcool en janvier, des effets à long terme",fr,-178.823646068573,False,2,0,fr
Dry January,2018,31-12-18,"Et si le « Dry January », un janvier sans alcool, permettait de moins boire toute l'année?",https://rmc.bfmtv.com/emission/et-si-le-dry-january-un-janvier-sans-alcool-permettait-de-moins-boire-toute-l-annee-1601503.html,bfmtv.com,bfmtv.com,"Et si le « Dry January », un janvier sans alcool, permettait de moins boire toute l'année?",fr,-283.9615755081177,False,4,0,fr
Dry January,2018,31-12-18,"""Dry January"": et si vous commenciez 2019 par un mois de janvier sans alcool?",http://www.francesoir.fr/lifestyle-bien-etre/dry-january-et-si-vous-commenciez-2019-par-un-mois-de-janvier-sans-alcool,francesoir.fr,francesoir.fr,"""Dry January"": et si vous commenciez 2019 par un mois de janvier sans alcool?",fr,-214.9049482345581,False,5,0,fr
Dry January,2018,31-12-18,ne pas boire d’alcool en janvier a des effets bénéfiques jusqu’au mois d’août,https://www.femmeactuelle.fr/sante/news-sante/dry-january-ne-pas-boire-dalcool-en-janvier-a-des-effets-benefiques-jusquau-mois-daout-2073282,femmeactuelle.fr,femmeactuelle.fr,ne pas boire d'alcool en janvier a des effets bénéfiques jusqu'au mois d'août,fr,-271.94652032852173,False,3,0,fr
Dry January,2018,31-12-18,"Ne pas boire d'alcool en janvier? Le ""Dry January"" a des effets positifs sur le long terme",https://www.huffingtonpost.fr/2018/12/31/apres-le-reveillon-du-nouvel-an-le-dry-january-a-des-effets-positifs-sur-le-long-terme_a_23630399/,huffingtonpost.fr,huffingtonpost.fr,"Ne pas boire d'alcool en janvier? Le ""Dry January"" a des effets positifs sur le long terme",fr,-232.60506105422974,False,5,0,fr
Dry January,2019,02-01-19,seriez-vous prêt à passer le mois de janvier sans alcool,https://www.francebleu.fr/infos/insolite/dry-january-seriez-vous-pret-a-passer-un-mois-sans-alcool-1546437346,francebleu.fr,francebleu.fr,seriez-vous prêt à passer le mois de janvier sans alcool,fr,-237.74575757980347,False,3,0,fr
Dry January,2019,03-01-19,"ne pas boire pendant un mois, le défi venu du Royaume-Uni",https://www.francetvinfo.fr/monde/royaume-uni/dry-january-ne-pas-boire-pendant-un-mois-le-defi-venu-du-royaume-uni_3128175.html#xtor=RSS-3-[lestitres],francetvinfo.fr,francetvinfo.fr,"ne pas boire pendant un mois, le défi venu du Royaume-Uni",fr,-201.85239601135254,False,4,0,fr
Dry January,2019,18-11-19,Vers l'instauration d'un mois de janvier sans alcool en 2020? « Emmanuel Macron m'a dit que c'était une fausse bonne idée »,https://rmc.bfmtv.com/emission/vers-l-instauration-d-un-mois-de-janvier-sans-alcool-en-2020-emmanuel-macron-m-a-dit-que-c-etait-une-fausse-bonne-idee-1807850.html,bfmtv.com,bfmtv.com,Vers l'instauration d'un mois de janvier sans alcool en 2020? « Emmanuel Macron m'a dit que c'était une fausse bonne idée »,fr,-392.49380826950073,False,5,0,fr
Dry January,2019,20-11-19,L’Élysée abandonne l’opération «Mois sans alcool»,http://www.lest-eclair.fr/id110223/article/2019-11-20/lelysee-abandonne-loperation-mois-sans-alcool,lest-eclair.fr,lest-eclair.fr,L'Élysée abandonne l'opération «Mois sans alcool»,fr,-154.6339955329895,False,1,0,fr
Dry January,2019,20-11-19,L’Élysée abandonne l’opération «Mois sans alcool»,http://www.lunion.fr/id110223/article/2019-11-20/lelysee-abandonne-loperation-mois-sans-alcool,lunion.fr,lunion.fr,L'Élysée abandonne l'opération «Mois sans alcool»,fr,-154.6339955329895,False,1,0,fr
Dry January,2019,22-11-19,Ce que prévoyait le plan « Janvier sans alcool » que le gouvernement a finalement écarté,https://www.bfmtv.com/societe/ce-que-prevoyait-le-plan-janvier-sans-alcool-que-le-gouvernement-a-finalement-ecarte-1810958.html,bfmtv.com,bfmtv.com,Ce que prévoyait le plan « Janvier sans alcool » que le gouvernement a finalement écarté,fr,-324.71172857284546,False,4,0,fr
Dry January,2019,25-11-19,Faut-il promouvoir un mois sans alcool ?,https://www.la-croix.com/Debats/Forum-et-debats/Faut-promouvoir-mois-sans-alcool-2019-11-25-1201062548,la-croix.com,la-croix.com,Faut-il promouvoir un mois sans alcool ?,fr,-124.49108552932739,False,2,0,fr
Dry January,2019,03-12-19,Des associations organisent le « Mois sans alcool » sans l'aide de l’Etat,https://www.20minutes.fr/societe/2665947-20191203-mois-alcool-bien-lieu-janvier-etat-affirment-associations#xtor=RSS-149,20minutes.fr,20minutes.fr,Des associations organisent le « Mois sans alcool » sans l'aide de l'Etat,fr,-164.5715355873108,False,4,0,fr
Dry January,2019,31-12-19,Janvier sans alcool: le gouvernement ne suit pas,http://www.francesoir.fr/societe-economie/janvier-sans-alcool-une-operation-pour-bien-commencer-lannee,francesoir.fr,francesoir.fr,Janvier sans alcool: le gouvernement ne suit pas,fr,-127.88537931442261,False,1,0,fr
Dry January,2020,01-01-20,comment réussir son mois sans alcool,https://www.rtl.fr/actu/debats-societe/dry-january-comment-reussir-son-mois-sans-alcool-7799815041,rtl.fr,rtl.fr,comment réussir son mois sans alcool,fr,-110.57560157775879,False,1,0,fr
Dry January,2020,01-01-20,« Dry January »: quels effets bénéfiques sur la santé un « janvier sobre » apporte-t-il?,https://rmc.bfmtv.com/emission/dry-january-quels-effets-benefiques-sur-la-sante-un-janvier-sobre-apporte-t-il-1833297.html,bfmtv.com,bfmtv.com,« Dry January »: quels effets bénéfiques sur la santé un « janvier sobre » apporte-t-il?,fr,-379.71027517318726,False,3,0,fr
Dry January,2020,01-01-20,Janvier sec: quels effets sur la santé attendre lors du mois sans alcool?,https://fr.sputniknews.com/sante/202001011042690952-janvier-sec--quels-effets-sur-la-sante-attendre-lors-du-mois-sans-alcool-/,sputniknews.com,sputniknews.com,Janvier sec: quels effets sur la santé attendre lors du mois sans alcool?,fr,-301.7479019165039,False,4,0,fr
Dry January,2020,01-01-20,"Bon pour la santé pour les uns, ""toquade puritaine"" pour les autres, le ""Dry January"" commence",https://www.lejdd.fr/Societe/Sante/bon-pour-la-sante-pour-les-uns-toquade-puritaine-pour-les-autres-le-dry-january-commence-3940579,lejdd.fr,lejdd.fr,"Bon pour la santé pour les uns, ""toquade puritaine"" pour les autres, le ""Dry January"" commence",fr,-283.9353632926941,False,7,0,fr
Dry January,2020,02-01-20,les Français s’y mettent,https://www.allodocteurs.fr/maladies/drogues-et-addictions/alcool-alcoolisme/janvier-sans-alcool-les-francais-sy-mettent_28505.html,allodocteurs.fr,allodocteurs.fr,les Français s'y mettent,fr,-108.6514105796814,False,1,0,fr
Dry January,2020,04-01-20,«Dry January»: pourquoi le mois sans alcool fait polémique,"https://www.ladepeche.fr/2020/01/04/pourquoi-le-mois-sans-alcool-fait-polemique,8640815.php",ladepeche.fr,ladepeche.fr,«Dry January»: pourquoi le mois sans alcool fait polémique,fr,-185.62488889694214,False,2,0,fr
Dry January,2020,07-01-20,ces habitants de Strasbourg se lancent le défi d'un mois sans alcool,https://actu.fr/grand-est/strasbourg_67482/dry-january-habitants-strasbourg-se-lancent-defi-dun-mois-sans-alcool_30540306.html,fr,fr,ces habitants de Strasbourg se lancent le défi d'un mois sans alcool,fr,-232.5551176071167,False,3,0,fr
Dry January,2020,16-01-20,Controverse. Faut-il respecter le “Dry January” ?,https://www.courrierinternational.com/article/controverse-faut-il-respecter-le-dry-january,courrierinternational.com,courrierinternational.com,"Controverse. Faut-il respecter le ""Dry January"" ?",fr,-22.52821397781372,False,1,0,fr
Dry January,2020,20-01-20,Une bonne idée... dry january (janvier sans alcool),https://actu.fr/normandie/cherbourg-en-cotentin_50129/une-bonne-idee-dry-january-janvier-sans-alcool_30884255.html,fr,fr,Une bonne idée... dry january (janvier sans alcool),fr,-103.48285293579102,False,1,0,fr
Dry January,2020,22-01-20,le numéro 79 est en ligne,https://actu.fr/normandie/cherbourg-en-cotentin_50129/cest-cherbourg-numero-79-est-ligne_30916601.html,fr,fr,le numéro 79 est en ligne,fr,-86.7125997543335,False,3,0,fr
Dry January,2020,30-12-20,Un mois de janvier sans alcool au profit de la recherche sur le cancer,http://ici.radio-canada.ca/nouvelle/1760133/lose-booze-alcool-sans-mois-janvier-dry-sobre-fondation-cancer,radio-canada.ca,radio-canada.ca,Un mois de janvier sans alcool au profit de la recherche sur le cancer,fr,-226.91436386108398,False,8,0,fr
Dry January,2021,04-01-21,nos boissons tendances parfaites pour le mois sans alcool,https://www.femmeactuelle.fr/cuisine/recettes-de-cuisine/dry-january-2021-nos-boissons-tendances-parfaites-pour-le-mois-sans-alcool-2106420,femmeactuelle.fr,femmeactuelle.fr,nos boissons tendances parfaites pour le mois sans alcool,fr,-174.9815125465393,False,3,0,fr
Dry January,2021,06-01-21,quelques conseils pour réussir son mois sans alcool,https://www.rtl.fr/actu/bien-etre/dry-january-quelques-conseils-pour-reussir-son-mois-sans-alcool-7800950597,rtl.fr,rtl.fr,quelques conseils pour réussir son mois sans alcool,fr,-158.29448795318604,False,2,0,fr
Dry January,2021,07-01-21,8 conseils pour réussir son mois sans alcool,https://www.rtbf.be/vivacite/emissions/detail_quoi-de-neuf/accueil/article_8-conseils-pour-reussir-son-mois-sans-alcool?id=10668098&programId=11530,rtbf.be,rtbf.be,8 conseils pour réussir son mois sans alcool,fr,-149.41624546051025,False,2,0,fr
Dry January,2021,07-01-21,Un mois sans alcool,https://www.franceinter.fr/emissions/la-drole-d-humeur-de-geremy-credeville/la-drole-d-humeur-de-geremy-credeville-07-janvier-2021,franceinter.fr,franceinter.fr,Un mois sans alcool,fr,-55.283496379852295,False,2,0,fr
Dry January,2021,09-01-21,Et c’est reparti pour le « Dry January » !,https://resistancerepublicaine.com/2021/01/09/et-cest-reparti-pour-le-dry-january/,resistancerepublicaine.com,resistancerepublicaine.com,Et c'est reparti pour le « Dry January » !,fr,-90.02347230911255,False,3,0,fr
Dry January,2021,10-01-21,Ces normands se sont lancés dans le « Dry January »,https://www.paris-normandie.fr/id155353/article/2021-01-10/ces-normands-se-sont-lances-dans-le-dry-january-un-mois-sans-alcool,paris-normandie.fr,paris-normandie.fr,Ces normands se sont lancés dans le « Dry January »,fr,-158.7415370941162,False,3,0,fr
Dry January,2021,30-12-21,les applications pour savoir si vous avez trop bu pour prendre le volant,https://www.lefigaro.fr/secteur/high-tech/nouvel-an-les-applications-pour-savoir-si-vous-avez-trop-bu-pour-prendre-le-volant-20211230,lefigaro.fr,lefigaro.fr,les applications pour savoir si vous avez trop bu pour prendre le volant,fr,-301.76741075515747,False,4,0,fr
Dry January,2022,02-01-22,"le défi de Frédéric, qui tente de réduire sa consommation d'alcool",https://fr.news.yahoo.com/dry-january-d%C3%A9fi-fr%C3%A9d%C3%A9ric-tente-103119296.html,yahoo.com,yahoo.com,"le défi de Frédéric, qui tente de réduire sa consommation d'alcool",fr,-271.44167947769165,False,4,0,fr
Dry January,2022,02-01-22,"le défi de Frédéric, qui tente de réduire sa consommation d'alcool",https://www.europe1.fr/sante/le-retour-du-dry-january-pour-commencer-lannee-sans-alcool-4085640,europe1.fr,europe1.fr,"le défi de Frédéric, qui tente de réduire sa consommation d'alcool",fr,-271.44167947769165,False,4,0,fr
Dry January,2022,03-01-22,"Dry January"" à Paris aussi...",https://www.parisvox.info/2022/01/03/dry-january-a-paris-aussi/,parisvox.info,parisvox.info,"Dry January"" à Paris aussi...",fr,-83.75833320617676,False,0,0,fr
Dry January,2022,03-01-22,"Santé. Le «Dry January», une campagne qui souffre d'un manque de visibilité",https://www.leprogres.fr/societe/2022/01/03/le-dry-january-une-campagne-qui-souffre-d-un-manque-de-visibilite,leprogres.fr,leprogres.fr,"Santé. Le «Dry January», une campagne qui souffre d'un manque de visibilité",fr,-260.26346015930176,False,4,0,fr
Dry January,2022,11-01-22,Vos témoignages. Dry January,https://www.lalsace.fr/societe/2022/01/11/dry-january-un-mois-sans-alcool-vous-avez-essaye,lalsace.fr,lalsace.fr,Vos témoignages. Dry January,fr,-58.99030542373657,False,0,0,fr
Dry January,2022,13-01-22,Un janvier sans alcool,http://ici.radio-canada.ca/premiere/emissions/l-actuel/segments/entrevue/386796/consommation-sobriete-risque-janvier-sec,radio-canada.ca,radio-canada.ca,Un janvier sans alcool,fr,-53.48782682418823,False,1,0,fr
Dry January,2022,22-01-22,Société. Dry January® à Mulhouse,https://www.lalsace.fr/societe/2022/01/21/dry-january-ils-se-lancent-le-defi-de-ne-pas-boire-d-alcool-en-janvier,lalsace.fr,lalsace.fr,Société. Dry January® à Mulhouse,fr,-137.70983600616455,False,0,0,fr
Dry January,2022,29-01-22,Un défi bon pour la santé,https://www.laliberte.ch/news/regions/canton/un-defi-bon-pour-la-sante-634042,laliberte.ch,laliberte.ch,Un défi bon pour la santé,fr,-123.37970447540283,False,3,0,fr
Dry January,2022,08-11-22,les élus de Langon se positionnent contre « l’abstinence en toutes circonstances »,https://www.sudouest.fr/gironde/langon/vin-les-elus-de-langon-se-positionnent-contre-l-abstinence-en-toutes-circonstances-12906893.php,sudouest.fr,sudouest.fr,les élus de Langon se positionnent contre « l'abstinence en toutes circonstances »,fr,-171.556161403656,False,4,0,fr
Dry January,2022,09-11-22,"Contre le « Dry January » notamment, les élus de Langon votent une motion de défense des viticulteurs",https://actu.fr/nouvelle-aquitaine/langon_33227/contre-le-dry-january-notamment-les-elus-de-langon-votent-une-motion-de-defense-des-viticulteurs_55101675.html,fr,fr,"Contre le « Dry January » notamment, les élus de Langon votent une motion de défense des viticulteurs",fr,-328.88133811950684,False,7,0,fr
Dry January,2022,27-12-22,"Seniors et alcool, quand la santé trinque plus",http://www.lavoixdunord.fr/1271727/article/2022-12-27/seniors-et-alcool-quand-la-sante-trinque-plus,lavoixdunord.fr,lavoixdunord.fr,"Seniors et alcool, quand la santé trinque plus",fr,-140.3187427520752,False,3,0,fr
Dry January,2023,02-01-23,ces conseils pour relever le défi du mois sans alcool,https://fr.news.yahoo.com/dry-january-conseils-relever-d%C3%A9fi-163000570.html,yahoo.com,yahoo.com,ces conseils pour relever le défi du mois sans alcool,fr,-180.16697883605957,False,4,0,fr
Dry January,2023,05-01-23,"sommeil, énergie… les effets du «zéro alcool» sur votre santé",http://www.lest-eclair.fr/id443008/article/2023-01-05/dry-january-sommeil-energie-les-effets-du-zero-alcool-sur-votre-sante,lest-eclair.fr,lest-eclair.fr,"sommeil, énergie... les effets du «zéro alcool» sur votre santé",fr,-270.43926906585693,False,3,0,fr
Dry January,2023,05-01-23,"sommeil, énergie… les effets du «zéro alcool» sur votre santé",http://www.lunion.fr/id443008/article/2023-01-05/dry-january-sommeil-energie-les-effets-du-zero-alcool-sur-votre-sante,lunion.fr,lunion.fr,"sommeil, énergie... les effets du «zéro alcool» sur votre santé",fr,-270.43926906585693,False,3,0,fr
Dry January,2023,05-01-23,Janvier sans alcool: on s’y met?,http://www.lavoixdunord.fr/1274932/article/2023-01-05/janvier-sans-alcool-s-y-met,lavoixdunord.fr,lavoixdunord.fr,Janvier sans alcool: on s'y met?,fr,-44.436363697052,False,0,0,fr
Dry January,2023,06-01-23,Mois sans alcool au marché de Roye: les habitudes ont la vie dure,http://www.paris-normandie.fr/id376265/article/2023-01-06/mois-sans-alcool-au-marche-de-roye-les-habitudes-ont-la-vie-dure,paris-normandie.fr,paris-normandie.fr,Mois sans alcool au marché de Roye: les habitudes ont la vie dure,fr,-204.33539628982544,False,5,0,fr
Dry January,2023,06-01-23,"""Le vrai défi c'est de se questionner par rapport à sa consommation",https://www.francebleu.fr/emissions/l-invite-de-la-redaction/mois-sans-alcool-le-vrai-defi-c-est-de-se-questionner-par-rapport-a-sa-consommation-4824518#xtor=RSS-141,francebleu.fr,francebleu.fr,"""Le vrai défi c'est de se questionner par rapport à sa consommation",fr,-203.25848054885864,False,3,0,fr
Dry January,2023,17-01-23,Dry January 5 conseils pour réussir ce mois sans alcool,https://www.closermag.fr/vecu/dry-january-5-conseils-pour-reussir-ce-mois-sans-alcool-1684515,closermag.fr,closermag.fr,Dry January 5 conseils pour réussir ce mois sans alcool,fr,-151.69345664978027,False,2,0,fr
Dry January,2023,11-12-23,48 addictologues demandent à l’État de soutenir le mois de janvier sans alcool,https://www.leparisien.fr/societe/sante/dry-january-48-addictologues-demandent-a-letat-de-soutenir-le-mois-sans-lalcool-11-12-2023-ALFZ2VHJJVE5FJMH52VTXFWI4E.php,leparisien.fr,leparisien.fr,48 addictologues demandent à l'État de soutenir le mois de janvier sans alcool,fr,-313.3262233734131,False,4,0,fr
Dry January,2023,12-12-23,pourquoi des addictologues appellent l'Etat à soutenir l'opération,https://www.laprovence.com/article/sante/68225278727304/mois-sans-alcool-pourquoi-des-addictologues-appellent-letat-a-soutenir-loperation,laprovence.com,laprovence.com,pourquoi des addictologues appellent l'Etat à soutenir l'opération,fr,-232.6677508354187,False,1,0,fr
Dry January,2023,12-12-23,des addictologues demandent au gouvernement de soutenir l'opération,https://www.24matins.fr/dry-january-des-addictologues-demandent-au-gouvernement-le-soutien-de-loperation-1368846,24matins.fr,24matins.fr,des addictologues demandent au gouvernement de soutenir l'opération,fr,-239.6879997253418,False,3,0,fr
Dry January,2023,21-12-23,"effets, c'est quoi ce mois sans alcool",https://sante.journaldesfemmes.fr/fiches-sante-du-quotidien/2427192-dry-january-2024-mois-sans-alcool-effets-france/,journaldesfemmes.fr,journaldesfemmes.fr,"effets, c'est quoi ce mois sans alcool",fr,-80.12126684188843,False,1,0,fr
Dry January,2024,01-01-24,Les Marseillais pas vraiment prêts pour le Dry January,https://www.francebleu.fr/infos/societe/c-est-mal-parti-les-marseillais-pas-vraiment-prets-pour-le-dry-january-7494478,francebleu.fr,francebleu.fr,Les Marseillais pas vraiment prêts pour le Dry January,fr,-210.4039306640625,False,3,0,fr
Dry January,2024,02-01-24,Dry January : le mois sans alcool,https://www.francebleu.fr/emissions/les-conseils-du-docteur-kierzek/dry-january-le-mois-sans-alcool-9691025,francebleu.fr,francebleu.fr,Dry January : le mois sans alcool,fr,-79.44362592697144,False,2,0,fr
Dry January,2024,02-01-24,Un mois de janvier sans alcool : un addictologue du CHU de Nice vous explique comment vous y tenir,https://www.francebleu.fr/emissions/l-invite-de-8h15/un-mois-de-janvier-sans-alcool-un-addictologue-du-chu-de-nice-vous-explique-comment-vous-y-tenir-2337302,francebleu.fr,francebleu.fr,Un mois de janvier sans alcool : un addictologue du CHU de Nice vous explique comment vous y tenir,fr,-317.89351081848145,False,6,0,fr
Dry January,2024,05-01-24,"les ventes de bière, vin et spiritueux sans alcool gagnent du terrain en France",https://www.ladepeche.fr/2024/01/05/dry-january-les-ventes-de-bieres-vin-et-spiritueux-sans-alcool-gagnent-du-terrain-en-france-11678429.php,ladepeche.fr,ladepeche.fr,"les ventes de bière, vin et spiritueux sans alcool gagnent du terrain en France",fr,-220.7230978012085,False,5,0,fr
Dry January,2024,11-01-24,quels sont les sujets de l'émission de ce soir,https://www.diverto.tv/actualites/tele/envoye-special-quels-sont-les-sujets-de-lemission-de-ce-soir-7801?utm_medium=fluxarticlePAGETV&utm_source=centrefrance&utm_campaign=centrefrance/,diverto.tv,diverto.tv,quels sont les sujets de l'émission de ce soir,fr,-157.81973266601562,False,4,0,fr
Dry January,2024,13-01-24,"les jeunes charentais adhèrent-ils au « Dry january », le mois de janvier sans alcool",https://www.charentelibre.fr/societe/videos/video-cl-vous-les-jeunes-charentais-adherent-ils-au-dry-january-le-mois-de-janvier-sans-alcool-18114309.php,charentelibre.fr,charentelibre.fr,"les jeunes charentais adhèrent-ils au « Dry january », le mois de janvier sans alcool",fr,-320.60234117507935,False,5,0,fr
